tick,liquidity_net,liquidity,sqrtPriceX96,sqrtPriceX96Next,dx,dy,dx_float,dy_float,x_float,y_float,fees_x_float,fees_y_float
23600,0,7234387467167326370893,257822877244318926270866915328,255257624372742734846562926592,22341450087643885245,-234235310214402393692,22.341450087643885,-234.2353102144024,22.341450087643885,-234.2353102144024,0.22341450087643885,0
23400,0,7234387467167326370893,255257624372742734846562926592,252717894923934386712655953920,22565974111689596797,-231904745880569020541,22.565974111689595,-231.904745880569,44.90742419933348,-466.14005609497144,0.4490742419933348,0
23200,0,7234387467167326370893,252717894923934386712655953920,250203434948227952243095109632,22792754526308615209,-229597369895703880115,22.792754526308617,-229.59736989570388,67.70017872564209,-695.7374259906753,0.6770017872564209,0
23000,0,7234387467167326370893,250203434948227952243095109632,247713993022673186378561355776,23021814007463818583,-227312951543358408638,23.021814007463817,-227.3129515433584,90.7219927331059,-923.0503775340337,0.9072199273310592,0
22800,0,7234387467167326370893,247713993022673186378561355776,245249320225895520712811085824,23253175459004021834,-225051262402638456365,23.253175459004023,-225.05126240263846,113.97516819210993,-1148.1016399366722,1.1397516819210993,0
22600,0,7234387467167326370893,245249320225895520712811085824,242809170113206286833315479552,23486862014953232889,-222812076325355469778,23.486862014953232,-222.81207632535546,137.46203020706315,-1370.9137162620277,1.3746203020706314,0
22400,0,7234387467167326370893,242809170113206286833315479552,240393298691960426535172702208,23722897041825328342,-220595169413428265435,23.722897041825327,-220.59516941342827,161.18492724888847,-1591.508885675456,1.6118492724888847,0
22200,0,7234387467167326370893,240393298691960426535172702208,238001464397159401924107173888,23961304140960401264,-218400319996493630184,23.9613041409604,-218.40031999649364,185.14623138984888,-1809.9092056719496,1.851462313898489,0
22000,0,7234387467167326370893,238001464397159401924107173888,235633428067297229530602668032,24202107150880816826,-216227308609706471474,24.202107150880817,-216.22730860970648,209.34833854072969,-2026.1365142816562,2.0934833854072967,0
21800,0,7234387467167326370893,235633428067297229530602668032,233288952920445979260472000512,24445330149683533619,-214075917971874089859,24.445330149683535,-214.07591797187408,233.79366869041323,-2240.21243225353,2.3379366869041323,0
