tick,liquidity_net,liquidity,sqrtPriceX96,sqrtPriceX96Next,dx,dy,dx_float,dy_float,x_float,y_float,fees_x_float,fees_y_float
131600,0,495594409599834339,57068229791143417050651932229632,56500419665400483632462398750720,6914535977020,-3551811819209016011,69145.3597702,-3.551811819209016,69145.3597702,-3.551811819209016,691.453597702,0
131400,-45675411314191398,541269820914025737,56500419665400483632462398750720,55938259063746115831216648224768,7627692605247,-3840560711320265262,76276.92605247,-3.8405607113202653,145422.28582266998,-7.392372530529281,1454.2228582266998,0
131200,-137438953472,541269958352979209,55938259063746115831216648224768,55381691775272842087053073055744,7704350294762,-3802349360283616952,77043.50294762,-3.8023493602836167,222465.78877028998,-11.194721890812897,2224.6578877029,0
131000,73014444032,541269885338535177,55381691775272842087053073055744,54830662148353278018668160090112,7781775362149,-3764516726324303210,77817.75362149,-3.7645167263243033,300283.54239177995,-14.9592386171372,3002.8354239177993,0
130800,68451041280,541269816887493897,54830662148353278018668160090112,54285115085075406666143467831296,7859978581019,-3727060551110969198,78599.78581019,-3.727060551110969,378883.32820196997,-18.68629916824817,3788.8332820196997,0
130600,-4026531840,541269820914025737,54285115085075406666143467831296,53744996035733352088381062905856,7938968768874,-3689977551315703257,79389.68768874,-3.689977551315703,458273.01589070994,-22.376276719563872,4582.730158907099,0
130400,-2454676006813583,543724496920839320,53744996035733352088381062905856,53210250993372871696011508056064,8055118023279,-3669831154875230160,80551.18023279,-3.6698311548752303,538824.1961234999,-26.0461078744391,5388.241961234999,0
130200,-8589934592,543724505510773912,53210250993372871696011508056064,52680826488391134974210174091264,8136069366068,-3633317598709350224,81360.69366068,-3.6333175987093504,620184.8897841799,-29.679425473148452,6201.848897841799,0
130000,21197491941024,543703308018832888,52680826488391134974210174091264,52156669583190320221060629266432,8217513735772,-3597027044862836063,82175.13735772,-3.5970270448628363,702360.0271418998,-33.27645251801129,7023.600271418998,0
129800,-68987912192,543703377006745080,52156669583190320221060629266432,51637727866884272696727707844608,8300098025219,-3561238260125944523,83000.98025219,-3.5612382601259442,785361.0073940898,-36.83769077813724,7853.610073940898,0
129600,24949461938181100,518753915068563980,51637727866884272696727707844608,51123949450057944960263360872448,7998808622315,-3364012956357540982,79988.08622315,-3.364012956357541,865349.0936172399,-40.20170373449478,8653.490936172399,0
129400,-72477573120,518753987546137100,51123949450057944960263360872448,50615282959578898818104909889536,8079195074898,-3330542598657344656,80791.95074898,-3.3305425986573445,946141.0443662199,-43.53224633315212,9461.410443662198,0
129200,33819718685930844,484934268860206256,50615282959578898818104909889536,50111677533460481574697749708800,7628378783088,-3082433333788328307,76283.78783088,-3.0824333337883285,1022424.8321970999,-46.614679666940454,10224.248321971,0
129000,19959679715955585,464974589144250671,50111677533460481574697749708800,49613082815776091117290942103552,7387905320418,-2926154875333041408,73879.05320418,-2.926154875333041,1096303.88540128,-49.540834542273494,10963.038854012799,0
128800,-210453397504,464974799597648175,49613082815776091117290942103552,49119448951624016424548180164608,7462154649928,-2897041907508573482,74621.54649928,-2.897041907508574,1170925.43190056,-52.43787644978207,11709.2543190056,0
128600,214748364800,464974584849283375,49119448951624016424548180164608,48630726582142475196605424205824,7537143301616,-2868215968221205568,75371.43301616,-2.8682159682212056,1246296.86491672,-55.306092418003274,12462.9686491672,0
128400,-77309411328,464974662158694703,48630726582142475196605424205824,48146866839574082994638556233728,7612890310707,-2839678634379852233,76128.90310707,-2.8396786343798524,1322425.7680237899,-58.145771052383125,13224.257680237897,0
128200,68719476736,464974593439217967,48146866839574082994638556233728,47667821342379609774752977125376,7689396149449,-2811424349981423722,76893.96149449,-2.8114243499814235,1399319.72951828,-60.95719540236455,13993.1972951828,0
128000,4294967296,464974589144250671,47667821342379609774752977125376,47193542190400222175461474566144,7766671910709,-2783451576219444424,77666.71910709,-2.783451576219444,1476986.44862537,-63.74064697858399,14769.864486253698,0
