tick,liquidity_net,liquidity,sqrtPriceX96,sqrtPriceX96Next,dx,dy,dx_float,dy_float,x_float,y_float,fees_x_float,fees_y_float
-130200,-30951836007264350575519,700884493623558616951662,117967903142732200199323648,119153440707121733722701824,-4683504126695137426718298,10487746643616333564,-4683504.1266951375,10.487746643616333,-4683504.1266951375,10.487746643616333,0,0.10487746643616333
-130000,-14483338629316096417123,686401154994242520534539,119153440707121733722701824,120350892523431765668265984,-4541086069783201483046512,10374244254587852380,-4541086.069783201,10.374244254587852,-9224590.196478339,20.861990898204184,0,0.20861990898204186
-129800,-8903299971172513080860,677497855023070007453679,120350892523431765668265984,121560378325868234338729984,-4437587450245857532389720,10342585399276854549,-4437587.450245857,10.342585399276855,-13662177.646724196,31.20457629748104,0,0.3120457629748104
-129600,0,677497855023070007453679,121560378325868234338729984,122782019051925320526462976,-4393434913933783506459128,10446524887706300177,-4393434.913933784,10.4465248877063,-18055612.560657978,41.65110118518734,0,0.41651101185187345
-129400,-5442506218153697352264,672055348804916310101415,122782019051925320526462976,124015936854478151273676800,-4314779301144534450285418,10466746077090167543,-4314779.301144535,10.466746077090168,-22370391.86180251,52.11784726227751,0,0.5211784726227751
-129200,-4522931280968340797933,667532417523947969303482,124015936854478151273676800,125262255113997034027220992,-4243099131757332133995956,10500784246145961687,-4243099.131757332,10.500784246145962,-26613490.993559845,62.61863150842347,0,0.6261863150842347
-129000,-26232734508920766006136,641299683015027203297346,125262255113997034027220992,126521098450884269160005632,-4035795154865582912839826,10189505944505736068,-4035795.154865583,10.189505944505736,-30649286.148425426,72.8081374529292,0,0.728081374529292
-128800,0,641299683015027203297346,126521098450884269160005632,127792592737935087047278592,-3995640319806849506622263,10291907036141350402,-3995640.3198068496,10.29190703614135,-34644926.468232274,83.10004448907056,0,0.8310004448907056
-128600,-2395802748076393724104,638903880266950809573242,127792592737935087047278592,129076865112923774849646592,-3941106398609204224979202,10356501749642325808,-3941106.398609204,10.356501749642327,-38586032.86684148,93.45654623871289,0,0.9345654623871289
-128400,-9586409768951212422714,629317470497999597150528,129076865112923774849646592,130374043991316333032636416,-3843347865276212700419714,10303625688484982169,-3843347.865276213,10.303625688484981,-42429380.73211769,103.76017192719787,0,1.0376017192719786
-128200,0,629317470497999597150528,130374043991316333032636416,131684259079110743954554880,-3805107817483521695087359,10407173644985666670,-3805107.8174835215,10.407173644985667,-46234488.54960121,114.16734557218354,0,1.1416734557218353
-128000,-1424668089191525136,629316045829910405625392,131684259079110743954554880,133007641385806467430350848,-3767239717183775921766790,10511738426611566026,-3767239.7171837757,10.511738426611567,-50001728.26678499,124.67908399879511,0,1.246790839987951
-127800,0,629316045829910405625392,133007641385806467430350848,134344323237504176883761152,-3729756920444753582318477,10617377845807737426,-3729756.9204447535,10.617377845807738,-53731485.187229745,135.29646184460285,0,1.3529646184460287
